Course ID,Course Full Name,summary,summary_lower,parsed_duration_hours,duration_parse_confidence,parsed_prerequisite_text,mapped_prerequisite_course_id,prerequisite_map_note,parsed_grade_hint,parsed_audience_text
14986,Finance Essentials,"<p dir=""ltr"" style=""text-align: left;""><span><strong>Summary:</strong><br>Every business decision has financial impact. Expand your financial acumen for improved decision making.&nbsp;<br></span></p>","<p dir=""ltr"" style=""text-align: left;""><span><strong>summary:</strong><br>every business decision has financial impact. expand your financial acumen for improved decision making.&nbsp;<br></span></p>",2.0,0.2,,,,,
14987,Finance for Non-Financial Professionals Journey,"<p dir=""ltr"" style=""text-align: left;""><p>Even if you don't work directly with budgets or financial statements, it can be very helpful to understand some basic finance concepts.&nbsp; Learn more about finance, accounting, and other skills to increase your effectiveness.</p><p>This Journey is based on real-time market information from Burning Glass Technologies and focuses on the role of finance for non-financial professionals within organizations.</p><br></p>","<p dir=""ltr"" style=""text-align: left;""><p>even if you don't work directly with budgets or financial statements, it can be very helpful to understand some basic finance concepts.&nbsp; learn more about finance, accounting, and other skills to increase your effectiveness.</p><p>this journey is based on real-time market information from burning glass technologies and focuses on the role of finance for non-financial professionals within organizations.</p><br></p>",2.0,0.2,,,,,
14988,Finance: Supplemental Resources,"<span><strong>Summary:</strong><br><p style="""">Explore supplemental linked content assets to learn more about finance topics.</p><p style="""">Please note that this course material includes content gathered from external websites which may fall outside your company network. Please consult with your IT department policies with respect to any restrictions in viewing content from external websites.</p><br></span>","<span><strong>summary:</strong><br><p style="""">explore supplemental linked content assets to learn more about finance topics.</p><p style="""">please note that this course material includes content gathered from external websites which may fall outside your company network. please consult with your it department policies with respect to any restrictions in viewing content from external websites.</p><br></span>",2.0,0.2,,,,,
14989,Accounting,"<span><strong>Summary:<br></strong>Accounting forms the basis for all financial reporting. Expand to your understanding of accounting principles and practices. Accounting principles are the rules and guidelines that companies must follow when reporting financial data.&nbsp;These include accrual principles, cost principles, reliability principles, and more.<br></span>","<span><strong>summary:<br></strong>accounting forms the basis for all financial reporting. expand to your understanding of accounting principles and practices. accounting principles are the rules and guidelines that companies must follow when reporting financial data.&nbsp;these include accrual principles, cost principles, reliability principles, and more.<br></span>",2.0,0.2,,,,,
14990,Accountant Journey,"<p dir=""ltr"" style=""text-align: left;""></p><p></p><p>Accounting is an internal function that involves identifying, recording, summarizing, and reporting business transactions and financial events in an organization. If your organizational role is related to accounting or finance, you’ll most likely need solid financial acumen and a strong grasp of the accounting basics. Learn more about the skills and competencies required by Accountants.</p><p>This Journey is based on real-time market information from Burning Glass Technologies and focuses on the role of the Accountant within organizations.</p><br><p></p>","<p dir=""ltr"" style=""text-align: left;""></p><p></p><p>accounting is an internal function that involves identifying, recording, summarizing, and reporting business transactions and financial events in an organization. if your organizational role is related to accounting or finance, you’ll most likely need solid financial acumen and a strong grasp of the accounting basics. learn more about the skills and competencies required by accountants.</p><p>this journey is based on real-time market information from burning glass technologies and focuses on the role of the accountant within organizations.</p><br><p></p>",2.0,0.2,,,,,
14991,Cloud & Infrastructure Essential Training,"<p dir=""ltr"" style=""text-align: left;"">This course is for <span lang=""EN-IN"">Cloud &amp; Infrastructure</span> and includes recommended courses for Project Managers and Project Leads in&nbsp;<span lang=""EN-IN""></span><span lang=""EN-IN"">Cloud &amp; Infrastructure</span>.&nbsp;</p>","<p dir=""ltr"" style=""text-align: left;"">this course is for <span lang=""en-in"">cloud &amp; infrastructure</span> and includes recommended courses for project managers and project leads in&nbsp;<span lang=""en-in""></span><span lang=""en-in"">cloud &amp; infrastructure</span>.&nbsp;</p>",2.0,0.2,,,,,
14993,Change Management Process Training 2023,"<p dir=""ltr"" style=""text-align: left;""><h4>This course consists of a web-based training module (WBT) designed to give the learner a strong foundation of knowledge in the&nbsp;Change Management Process as practiced at NTT DATA Services,&nbsp;Inc.</h4><h4>&nbsp;It covers all aspects of the Change Management Process, including the following:</h4><ul><li><h4>Definition, Purpose and Objectives of Change Management</h4></li><li><h4>What is in Scope for Change Management</h4></li><li><h4>Why Adhering to the Process is Important</h4></li><li><h4>Change Types</h4></li><li><h4>Roles and Responsibilities</h4></li><li><h4>Change Management Policies</h4></li><li><h4>Guidelines for Requesters, Implementers and Approvers</h4></li><li><h4>Handling Failed Changes</h4></li></ul></p>","<p dir=""ltr"" style=""text-align: left;""><h4>this course consists of a web-based training module (wbt) designed to give the learner a strong foundation of knowledge in the&nbsp;change management process as practiced at ntt data services,&nbsp;inc.</h4><h4>&nbsp;it covers all aspects of the change management process, including the following:</h4><ul><li><h4>definition, purpose and objectives of change management</h4></li><li><h4>what is in scope for change management</h4></li><li><h4>why adhering to the process is important</h4></li><li><h4>change types</h4></li><li><h4>roles and responsibilities</h4></li><li><h4>change management policies</h4></li><li><h4>guidelines for requesters, implementers and approvers</h4></li><li><h4>handling failed changes</h4></li></ul></p>",2.0,0.2,,,,,
14996,Hot Topic: Conduct Engaging and Impactful Client Conversations with the Digital Offerings Portal,,,2.0,0.2,,,,,
14999,TAG Life Insurance Train the Trainer,"<p dir=""ltr"" style=""text-align: left;"">TAG Life Insurance Train the Trainer<br></p>","<p dir=""ltr"" style=""text-align: left;"">tag life insurance train the trainer<br></p>",2.0,0.2,,,,,
15000,SafeZone,,,2.0,0.2,,,,,
15001,SafeZone Certification,,,2.0,0.2,,,,,
15002,XRM Overview for Q.A.,"<p dir=""ltr"" style=""text-align: left;"">This module is a ""refresher"" course for the Q.A. Team designed to review navigation and functionality.<br></p>","<p dir=""ltr"" style=""text-align: left;"">this module is a ""refresher"" course for the q.a. team designed to review navigation and functionality.<br></p>",2.0,0.2,,,,,
15004,Emerson,,,2.0,0.2,,,,,
15005,Sylvamo,,,2.0,0.2,,,,,
15006,Lumileds,,,2.0,0.2,,,,,
15007,Trafigura Training Academy,,,2.0,0.2,,,,,
15008,Sales OnRamp February 2023,,,2.0,0.2,,,,,
15009,D&A BIG Bits and Bytes,,,2.0,0.2,,,,,
15011,CDTS Delivery and Project Management Instructor-led Training,"<p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/BE%20Legendary.png"" alt=""BE Legendary Banner"" width=""599"" height=""165"" class=""img-fluid atto_image_button_text-bottom""><br></p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;"">The&nbsp;CDTS Delivery and Project Management Instructor-led Training page is a centralized location for the registration and participation in live instructor-led training provided by the CDTS Delivery COE.&nbsp;</p>","<p dir=""ltr"" style=""text-align: left;""><img src=""@@pluginfile@@/be%20legendary.png"" alt=""be legendary banner"" width=""599"" height=""165"" class=""img-fluid atto_image_button_text-bottom""><br></p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;"">the&nbsp;cdts delivery and project management instructor-led training page is a centralized location for the registration and participation in live instructor-led training provided by the cdts delivery coe.&nbsp;</p>",2.0,0.2,,,,,
15013,General Mergers and Acquisition Learning Content,"<p dir=""ltr"" style=""text-align: left;"">This course is meant to be a landing page to help Vectorform team members&nbsp;</p>","<p dir=""ltr"" style=""text-align: left;"">this course is meant to be a landing page to help vectorform team members&nbsp;</p>",2.0,0.2,,,,,
15014,Hot Topic: Start Client Conversations with the Innovation Index,,,2.0,0.2,,,,,
15015,SABA,"<p dir=""ltr"" style=""text-align: left;""><span dir=""ltr"">The course is designed to cover the value proposition in a short and concise form so that engineers, solutions architects &amp; digital sales representatives can leverage the content and be able to go to market with an additional edge of attention to details on how our Serverless AMI Bakery Accelerator (SABA) is a great starting point to simplify and secure the process of maintaining and deploying Amazon Machine Images (AMIs). What used to be a time consuming, error prone manual process that resulted in inconsistent security across AWS environments is now automated.</span><br></p>","<p dir=""ltr"" style=""text-align: left;""><span dir=""ltr"">the course is designed to cover the value proposition in a short and concise form so that engineers, solutions architects &amp; digital sales representatives can leverage the content and be able to go to market with an additional edge of attention to details on how our serverless ami bakery accelerator (saba) is a great starting point to simplify and secure the process of maintaining and deploying amazon machine images (amis). what used to be a time consuming, error prone manual process that resulted in inconsistent security across aws environments is now automated.</span><br></p>",2.0,0.2,,,,,
15016,Automation Testing,,,2.0,0.2,,,,,
15017,Performance Testing,,,2.0,0.2,,,,,
15019,Hot Topic: Pega 1:1 Customer Engagement - DCH Deep Dive,,,2.0,0.2,,,,,
15021,LAPOne 🟢,"<h4 style=""text-align: left;"">The first of five levels in the Leadership Acceleration Program (<a href=""https://nttdatagroup.sharepoint.com/sites/SRVS-HCM-LD/SitePages/Leadership-Acceleration-P.aspx"" target=""_blank"" rel=""noopener noreferrer"">LAP</a>), &nbsp;LAPOne&nbsp;is focused on introducing participants to general leadership competencies, specifically around leading oneself, in preparation for leading others.&nbsp;</h4>","<h4 style=""text-align: left;"">the first of five levels in the leadership acceleration program (<a href=""https://nttdatagroup.sharepoint.com/sites/srvs-hcm-ld/sitepages/leadership-acceleration-p.aspx"" target=""_blank"" rel=""noopener noreferrer"">lap</a>), &nbsp;lapone&nbsp;is focused on introducing participants to general leadership competencies, specifically around leading oneself, in preparation for leading others.&nbsp;</h4>",2.0,0.2,,,,,
15022,LAPOne-1: Performance 🟢,"<p dir=""ltr"" style=""text-align: left;"">This is section 1 of 3 for LAPOne, to enroll in the current section click here:&nbsp;<a href=""https://catalys.portal.nttdataservices.com/course/view.php?id=15021"">Course: LAPOne (nttdataservices.com)</a></p>","<p dir=""ltr"" style=""text-align: left;"">this is section 1 of 3 for lapone, to enroll in the current section click here:&nbsp;<a href=""https://catalys.portal.nttdataservices.com/course/view.php?id=15021"">course: lapone (nttdataservices.com)</a></p>",2.0,0.2,,,,,
15023,Resideo Manufacturing Processes overview,,,2.0,0.2,,,,,
15027,Hot Topic: Customer Identity and Access Management (CIAM) Powered by Okta and Auth0,,,2.0,0.2,,,,,
15029,Guardian Life Training Academy,,,2.0,0.2,,,,,
15030,Continuing the Journey: Inclusivity ,,,2.0,0.2,,,,,
15032,Hot Topic: Process Mining Deep Dive: Celonis Demo,,,2.0,0.2,,,,,
15033,Fundamentals of Leadership: Leading Teams,"<p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/image%20%282%29.png"" alt="""" width=""1300"" height=""387"" role=""presentation"" class=""img-responsive atto_image_button_text-bottom""><br></p>  <h4 style=""text-align: left;""><span style=""font-size: 1.286rem;"">The module on Leading Teams comprises 3 micromodules that are designed to hone the skills of employees who have recently moved into the role of a People Manager as well as those who have been in a People Manager role. These are the expectations of          an “NTT DATA People Manager.”&nbsp;</span><br></h4>  <h4>      <p>The module helps People Managers understand:      </p>  </h4>  <h4>      <ul>          <li><span style=""font-size: 1.286rem;"">How transitioning into a management role can be overwhelming and equally exciting.</span><br></li>          <li><span style=""font-size: 1.286rem;"">Gain a better understanding of their role and responsibilities which helps teams perform better.</span><br></li>          <li><span style=""font-size: 1.286rem;"">Opportunity to acquire leadership skills like delegation, managing meetings, conflict management, adaptability, etc.</span><br></li>          <li><span style=""font-size: 1.286rem;"">Gain knowledge of the Tools &amp; Resources available to People Managers to manage their responsibilities effectively and efficiently.<br></span><br></li>      </ul>      <p><img src=""@@PLUGINFILE@@/5vAD6VG2Te8%20%283%29.png"" alt="""" width=""250"" height=""372"" role=""presentation"" style=""font-size: 1.286rem;"" class=""img-responsive atto_image_button_left""></p>  </h4>  <h4><span style=""font-size: 1.286rem;"">Each micromodule provides links to additional information that you can bookmark for future reference, as needed, these resources are also available as supplemental resources on this course page. The knowledge test included in the module requires you to      achieve 100% completion to pass the quiz.&nbsp;</span><br></h4>  <h4><span style=""font-size: 1.286rem;"">This course is part of what will become a broader Leadership Development program that is underway. We will inform you of new modules as they become available. Your completion of this course will count towards the entire program once it goes live.</span></h4>  <h4><strong style=""font-size: 1.286rem;""><img src=""@@PLUGINFILE@@/star_rotating_150_clr_917.gif"" alt="""" width=""30"" height=""33"" role=""presentation"" class=""img-responsive atto_image_button_text-bottom"">Please Note:&nbsp;</strong></h4>  <h4>      <ul>          <li><span style=""font-size: 1.286rem;"">If you are an individual contributor, please review with your leader any billing considerations that can be related to the time invested in the training before you take it.</span><br></li>          <li><span style=""font-size: 1.286rem;"">You should be using Microsoft Edge or an updated version of Google Chrome browser to take this course. If you are not using an updated version of Google Chrome, you can run into issues advancing to the next slide on a module. If that occurs, you will have to start that module completely over after updating your Google Chrome Browser or switching over to Microsoft Edge.&nbsp;</span></li>      </ul>  </h4>","<p dir=""ltr"" style=""text-align: left;""><img src=""@@pluginfile@@/image%20%282%29.png"" alt="""" width=""1300"" height=""387"" role=""presentation"" class=""img-responsive atto_image_button_text-bottom""><br></p>  <h4 style=""text-align: left;""><span style=""font-size: 1.286rem;"">the module on leading teams comprises 3 micromodules that are designed to hone the skills of employees who have recently moved into the role of a people manager as well as those who have been in a people manager role. these are the expectations of          an “ntt data people manager.”&nbsp;</span><br></h4>  <h4>      <p>the module helps people managers understand:      </p>  </h4>  <h4>      <ul>          <li><span style=""font-size: 1.286rem;"">how transitioning into a management role can be overwhelming and equally exciting.</span><br></li>          <li><span style=""font-size: 1.286rem;"">gain a better understanding of their role and responsibilities which helps teams perform better.</span><br></li>          <li><span style=""font-size: 1.286rem;"">opportunity to acquire leadership skills like delegation, managing meetings, conflict management, adaptability, etc.</span><br></li>          <li><span style=""font-size: 1.286rem;"">gain knowledge of the tools &amp; resources available to people managers to manage their responsibilities effectively and efficiently.<br></span><br></li>      </ul>      <p><img src=""@@pluginfile@@/5vad6vg2te8%20%283%29.png"" alt="""" width=""250"" height=""372"" role=""presentation"" style=""font-size: 1.286rem;"" class=""img-responsive atto_image_button_left""></p>  </h4>  <h4><span style=""font-size: 1.286rem;"">each micromodule provides links to additional information that you can bookmark for future reference, as needed, these resources are also available as supplemental resources on this course page. the knowledge test included in the module requires you to      achieve 100% completion to pass the quiz.&nbsp;</span><br></h4>  <h4><span style=""font-size: 1.286rem;"">this course is part of what will become a broader leadership development program that is underway. we will inform you of new modules as they become available. your completion of this course will count towards the entire program once it goes live.</span></h4>  <h4><strong style=""font-size: 1.286rem;""><img src=""@@pluginfile@@/star_rotating_150_clr_917.gif"" alt="""" width=""30"" height=""33"" role=""presentation"" class=""img-responsive atto_image_button_text-bottom"">please note:&nbsp;</strong></h4>  <h4>      <ul>          <li><span style=""font-size: 1.286rem;"">if you are an individual contributor, please review with your leader any billing considerations that can be related to the time invested in the training before you take it.</span><br></li>          <li><span style=""font-size: 1.286rem;"">you should be using microsoft edge or an updated version of google chrome browser to take this course. if you are not using an updated version of google chrome, you can run into issues advancing to the next slide on a module. if that occurs, you will have to start that module completely over after updating your google chrome browser or switching over to microsoft edge.&nbsp;</span></li>      </ul>  </h4>",2.0,0.2,,,,,
15034,Global Volunteer Week 2023 (Feb. 20 – Feb 26),"<p dir=""ltr"" style=""text-align: left;""><p>Have a busy week planned? You can still participate in  Global Volunteer Week by watching the replays of the virtual sessions  below&nbsp;during GVW (20-26,&nbsp;Feb)</p>    Watch the replay of these awareness sessions to  earn volunteer credit and&nbsp;a chance to win STARS points.<br></p>","<p dir=""ltr"" style=""text-align: left;""><p>have a busy week planned? you can still participate in  global volunteer week by watching the replays of the virtual sessions  below&nbsp;during gvw (20-26,&nbsp;feb)</p>    watch the replay of these awareness sessions to  earn volunteer credit and&nbsp;a chance to win stars points.<br></p>",2.0,0.2,,,,,
15035,Healthcare Provider CDTS All Hands,,,2.0,0.2,,,,,
15036,Hot Topic: How to Use ChatGPT AI to Automate Client Needs,,,2.0,0.2,,,,,
15037,Lending Practice - Commercial Lending Training,,,2.0,0.2,,,,,
15041,Hot Topic: NTT DATA Infinite Reality Consulting Services,,,2.0,0.2,,,,,
15042,CDTS,,,2.0,0.2,,,,,
15044,CDTS Effective Communication,,,2.0,0.2,,,,,
15045,CDTS Executive Presence,,,2.0,0.2,,,,,
15046,CDTS Problem Solving,,,2.0,0.2,,,,,
15047,CDTS Data Analysis,,,2.0,0.2,,,,,
15048,CDTS Collaboration/Teaming,,,2.0,0.2,,,,,
15049,CDTS Business Acumen,,,2.0,0.2,,,,,
15050,CDTS Financial Acumen,,,2.0,0.2,,,,,
15051,Databricks,,,2.0,0.2,,,,,
15052,CDTS Delivery Methods & Tools,,,2.0,0.2,,,,,
15053,CDTS Process Improvement,,,2.0,0.2,,,,,
15054,CDTS SAFe/Scrum Agile,,,2.0,0.2,,,,,
15055,CDTS Cloud,,,2.0,0.2,,,,,
15056,CDTS Data & Analytics,,,2.0,0.2,,,,,
15057,Data & AI Role-based Learning Programs - AI Engineer,,,2.0,0.2,,,,,
15058,CDTS IT Operations & Service Management,,,2.0,0.2,,,,,
15059,Consulting Career Coach Training ,,,2.0,0.2,,,,,
15060,CDTS Emotional Intelligence,,,2.0,0.2,,,,,
15061,Data & AI Role-based Learning Programs - Data Engineer,,,2.0,0.2,,,,,
15062,Relationship Development,,,2.0,0.2,,,,,
15063,CDTS Solution Development,,,2.0,0.2,,,,,
15064,CDTS Pricing & Value Creation,,,2.0,0.2,,,,,
15065,CDTS Handling Objectives & Negotiation,,,2.0,0.2,,,,,
15067,CDTS People and Organizations,,,2.0,0.2,,,,,
15068,Supply Chain Consulting Training ,,,2.0,0.2,,,,,
15069,CDTS Risk & Compliance,,,2.0,0.2,,,,,
15070,CDTS Cyber Resilience,,,2.0,0.2,,,,,
15071,CDTS ServiceNow ,,,2.0,0.2,,,,,
15072,CDTS SAP,,,2.0,0.2,,,,,
15073,CDTS Salesforce,,,2.0,0.2,,,,,
15074,Microsoft AI Certification Program Home,,,2.0,0.2,,,,,
15075,CDTS PeopleSoft,,,2.0,0.2,,,,,
15076,CDTS Full Stack,,,2.0,0.2,,,,,
15077,CDTS Spring Boot,,,2.0,0.2,,,,,
15078,CDTS Angular,,,2.0,0.2,,,,,
15079,CDTS Amazon Web Services,,,2.0,0.2,,,,,
15080,CDTS Microsoft Azure,,,2.0,0.2,,,,,
15081,CDTS Google Cloud,,,2.0,0.2,,,,,
15082,CDTS Snowflake,,,2.0,0.2,,,,,
15083,CDTS Oracle,,,2.0,0.2,,,,,
15084,CDTS Visualization Tools,,,2.0,0.2,,,,,
15085,CDTS Informatica,,,2.0,0.2,,,,,
15086,CDTS Java,,,2.0,0.2,,,,,
15087,CDTS JavaScript,,,2.0,0.2,,,,,
15088,CDTS C#,,,2.0,0.2,,,,,
15089,CDTS .NET,,,2.0,0.2,,,,,
15090,Consulting Proactive Outreach Program Training,,,2.0,0.2,,,,,
15091,CDTS Insurance,,,2.0,0.2,,,,,
15092,CDTS Health Plan,,,2.0,0.2,,,,,
15093,CDTS Life Sciences,,,2.0,0.2,,,,,
15094,Pathways Benchmarks Competencies ,,,2.0,0.2,,,,,
15095,CDTS Manufacturing,,,2.0,0.2,,,,,
15096,CDTS Consumer & Retail,,,2.0,0.2,,,,,
15097,CDTS Media & Telco,,,2.0,0.2,,,,,
15098,CDTS Public Sector,,,2.0,0.2,,,,,
15099,CDTS Converged Industries,,,2.0,0.2,,,,,
15103,Hot Topic: An Overview of our 2023 Cloud Data Platform Benchmark and Analysis,,,2.0,0.2,,,,,
15104,La Cultura - Spanish for Beginners,"<p dir=""ltr"" style=""text-align: left;"">Spanish Learning for beginners<br></p>","<p dir=""ltr"" style=""text-align: left;"">spanish learning for beginners<br></p>",2.0,0.2,,,,,
15105,Advanced Project Management Workshop – How to Manage Project Change Effectively,,,2.0,0.2,,,,,
15106,Global Talent Acquisition Certification 2023,,,2.0,0.2,,,,,
15107,Fundamentals of Leadership - Enhancing the Team ,,,2.0,0.2,,,,,
15108,Legacy Launch Learning Assets PG3,,,2.0,0.2,,,,,
15110,Hot Topic: Help Customers Control their Cloud Spend using NTTs Cloud Cost Optimization Assessment,,,2.0,0.2,,,,,
15111,Fundamentals of Leadership - Developing Teams,,,2.0,0.2,,,,,
15112,Fundamentals of Leadership - Hiring the Best! ,,,2.0,0.2,,,,,
15113,Fundamentals of Leadership - Leading with Integrity,,,2.0,0.2,,,,,
15114,Fundamentals of Leadership,"<p dir=""ltr"" style=""text-align: left;""></p><p><span></span></p><p style=""""></p><p style=""text-align: center;""><img src=""@@PLUGINFILE@@/Fundamentals-Email-header-Comp_2_1000x239.jpg"" alt="""" role=""presentation"" class=""img-fluid"" style=""font-family: inherit; font-size: 1rem; font-weight: inherit; text-transform: inherit;""></p><h4>Our&nbsp;<strong>Fundamentals of Leadership Program</strong>&nbsp;has been crafted as a consolidation of the best of 2 legacy programs (namely Essentials of Leadership and People Management Essentials).</h4><h4><br></h4><h4>This one program is unique across the globe and provides a consistent approach to the foundational leadership skills required to manage and lead at NTT DATA.</h4><h4><br>To meet our demand and scope, the program has evolved into a hybrid format:</h4><h4><br><ul><li>Required&nbsp;content comprised of six&nbsp;self-paced,&nbsp;e-learning&nbsp;modules that include a combination of in-house created materials as well as Percipio and Skillsoft resources.</li></ul><ul><li>Optional&nbsp;content delivered through live, interactive, instructor-led sessions which complement the learning from the e-learning courses. These modules will not be required upon program completion; however, they are strongly encouraged as they will go more in-depth and enable the practice to concrete the learning experience. These sessions will come live by Q2 FY23.&nbsp;</li></ul></h4><h4><br></h4><h4>While this&nbsp;<u>program is available for everyone</u>&nbsp;to access its content, our target audience is all our&nbsp;<strong>people managers with direct reports&nbsp;between grades 7 and 13 who are required</strong>&nbsp;to complete it as part of their leadership development path.</h4><br><p></p><h4><strong>Program Objective:</strong></h4><h4><ul><li><span lang=""EN-US"">Develop&nbsp;foundational leadership skills&nbsp;to perform the people manager’s day-to-day work responsibilities.</span></li></ul><ul><li><span lang=""EN-US"">Foster a culture of&nbsp;ongoing career coaching&nbsp;to drive growth and turn around performance challenges.</span></li></ul><ul><li><span lang=""EN-US"">Develop&nbsp;awareness and knowledge of relevant aspects&nbsp;and policies for the job.</span></li></ul><ul><li><span lang=""EN-US"">Maximize&nbsp;team performance and morale.</span></li></ul><ul><li><span lang=""EN-US"">Acquire a better understanding to&nbsp;expand business perspectives.</span></li></ul><ul><li><span lang=""EN-US"">Create a&nbsp;unified approach across the globe&nbsp;in our leadership development programs.</span></li></ul></h4><h4><strong><br></strong></h4><h4><strong>Please Note:</strong></h4><br><h4><ul><li>&nbsp;The courses are recommended in the order they appear. However, you can take them in any order of your preference.&nbsp;</li></ul><ul><li>If you are an individual contributor, please review with your leader any billing considerations that can be related to the time invested in the training before you take it.</li></ul><ul><li>You should be using Microsoft Edge or an updated version of Google Chrome browser to take this course. If you are not using an updated version of Google Chrome, you can run into issues advancing to the next slide on a module. If that occurs, you will have to start that module completely over after updating your Google Chrome Browser or switching over to Microsoft Edge.&nbsp;</li></ul></h4><br><br><p></p>","<p dir=""ltr"" style=""text-align: left;""></p><p><span></span></p><p style=""""></p><p style=""text-align: center;""><img src=""@@pluginfile@@/fundamentals-email-header-comp_2_1000x239.jpg"" alt="""" role=""presentation"" class=""img-fluid"" style=""font-family: inherit; font-size: 1rem; font-weight: inherit; text-transform: inherit;""></p><h4>our&nbsp;<strong>fundamentals of leadership program</strong>&nbsp;has been crafted as a consolidation of the best of 2 legacy programs (namely essentials of leadership and people management essentials).</h4><h4><br></h4><h4>this one program is unique across the globe and provides a consistent approach to the foundational leadership skills required to manage and lead at ntt data.</h4><h4><br>to meet our demand and scope, the program has evolved into a hybrid format:</h4><h4><br><ul><li>required&nbsp;content comprised of six&nbsp;self-paced,&nbsp;e-learning&nbsp;modules that include a combination of in-house created materials as well as percipio and skillsoft resources.</li></ul><ul><li>optional&nbsp;content delivered through live, interactive, instructor-led sessions which complement the learning from the e-learning courses. these modules will not be required upon program completion; however, they are strongly encouraged as they will go more in-depth and enable the practice to concrete the learning experience. these sessions will come live by q2 fy23.&nbsp;</li></ul></h4><h4><br></h4><h4>while this&nbsp;<u>program is available for everyone</u>&nbsp;to access its content, our target audience is all our&nbsp;<strong>people managers with direct reports&nbsp;between grades 7 and 13 who are required</strong>&nbsp;to complete it as part of their leadership development path.</h4><br><p></p><h4><strong>program objective:</strong></h4><h4><ul><li><span lang=""en-us"">develop&nbsp;foundational leadership skills&nbsp;to perform the people manager’s day-to-day work responsibilities.</span></li></ul><ul><li><span lang=""en-us"">foster a culture of&nbsp;ongoing career coaching&nbsp;to drive growth and turn around performance challenges.</span></li></ul><ul><li><span lang=""en-us"">develop&nbsp;awareness and knowledge of relevant aspects&nbsp;and policies for the job.</span></li></ul><ul><li><span lang=""en-us"">maximize&nbsp;team performance and morale.</span></li></ul><ul><li><span lang=""en-us"">acquire a better understanding to&nbsp;expand business perspectives.</span></li></ul><ul><li><span lang=""en-us"">create a&nbsp;unified approach across the globe&nbsp;in our leadership development programs.</span></li></ul></h4><h4><strong><br></strong></h4><h4><strong>please note:</strong></h4><br><h4><ul><li>&nbsp;the courses are recommended in the order they appear. however, you can take them in any order of your preference.&nbsp;</li></ul><ul><li>if you are an individual contributor, please review with your leader any billing considerations that can be related to the time invested in the training before you take it.</li></ul><ul><li>you should be using microsoft edge or an updated version of google chrome browser to take this course. if you are not using an updated version of google chrome, you can run into issues advancing to the next slide on a module. if that occurs, you will have to start that module completely over after updating your google chrome browser or switching over to microsoft edge.&nbsp;</li></ul></h4><br><br><p></p>",2.0,0.2,,,,,is all our&nbsp;<strong>people managers with direct reports&nbsp;between grades 7 and 13 who are required</strong>&nbsp;to complete it as part of their leadership development path
15116,Q.A. Cross Training,,,2.0,0.2,,,,,
15117,DTS Canada,,,2.0,0.2,,,,,
15118,Worley Certified Training,,,2.0,0.2,,,,,
15119,UP-Security Administration Grade 5,,,2.0,0.2,,,,,
15120,UP-Security Administration Grade 6,,,2.0,0.2,,,,,
15121,UP-Security Administration Grade 7,,,2.0,0.2,,,,,
15122,UP-Security Administration Grade 8,,,2.0,0.2,,,,,
15123,UP-Security Administration Grade 9,,,2.0,0.2,,,,,
15124,UP-Security Administration Grade 10,,,2.0,0.2,,,,,
15125,Office of Information Security (OIS),,,2.0,0.2,,,,,
15126,Excel - Percipio,,,2.0,0.2,,,,,
15127,Application Integration Beginner (Grade 5 and 6),,,2.0,0.2,,,,,
15128,Application Integration Beginner (Grade 7 and Above),,,2.0,0.2,,,,,
15129,Application Integration Domain Apps Training,,,2.0,0.2,,,,,
15130,WR Sales Pursuit CoE,,,2.0,0.2,,,,,
15131,"Hot Topic: NTT DATA Sustainability Assessment Framework, Analysis and Roadmap (SAFAR)",,,2.0,0.2,,,,,
15132,ServiceNow Practice - ACE Dayz,,,2.0,0.2,,,,,
15133,BOI Academy - CataLys Portal,"<p dir=""ltr"" style=""text-align: left;"">BOI Academy is a client academy portal hosted on CataLys LMS. It is a one stop solution for all training and onboarding needs of resources working in BOI (Bank of Ireland) account in NTT Data.</p><p dir=""ltr"" style=""text-align: left;"">It covers all training materials in NTT relevant to BOI as well as location/path of all important documents, KM material &amp; project artefacts placed at BOI client network.</p>","<p dir=""ltr"" style=""text-align: left;"">boi academy is a client academy portal hosted on catalys lms. it is a one stop solution for all training and onboarding needs of resources working in boi (bank of ireland) account in ntt data.</p><p dir=""ltr"" style=""text-align: left;"">it covers all training materials in ntt relevant to boi as well as location/path of all important documents, km material &amp; project artefacts placed at boi client network.</p>",2.0,0.2,,,,,
15134,Home Page,,,2.0,0.2,,,,,
15135,"Hot Topic: Overview of NTT DATA Services and NTT Ltd. Portfolios, Practices and Growth Priorities",,,2.0,0.2,,,,,
